-119558.18844912146,99832.31329707381,-90271.41100602818,134593.14973702104,0 
-126477.1412617809,108319.35603769303,-97688.6634432657,144450.2271780978,0 
-138066.1944735294,117129.88539809047,-106499.19280366317,154649.8220898765,0 
-145364.27894916892,126273.04382270556,-114309.16485479086,165200.44103608164,0 
-157707.13707086572,135749.06970294943,-123785.19073503473,176110.01187854883,0 
-178203.61589354396,155712.02004744252,-141904.98098948284,198970.09309517866,0 
-185523.23877790495,166207.55581082273,-149804.49334116545,210928.58161189163,0 
-199301.87595299404,177046.49034514005,-160643.4278754828,223239.52048585055,0 
-206490.48570077057,188219.03179925945,-168468.2250364531,235892.780857643,0 
-220965.67694230418,199721.99980841347,-179971.19304560722,248884.91685200945,0 
-228038.0492453346,211557.1662016958,-187737.23346589613,262217.89521663246,0 
-243203.07246341681,223716.5599620368,-199896.62722623718,275884.0880255712,0 
-696935.7132049559,842253.3549088769,-625614.6428334909,950641.7270848824,0 
-3593508.919124146,4046104.0775875286,-2586075.2111866707,4679928.123243722,0 
-3663100.354966957,4098542.6927133054,-2638513.8263124474,4740072.273546094,0 
-3683375.2219355926,4151378.645419147,-2648114.0919375154,4800656.898219584,0 
-3753942.9368224014,4204640.881086258,-2701376.3276046277,4861710.198990965,0 
-3774404.003730586,4258271.62615273,-2711012.5055368263,4923173.791514165,0 
-3845905.0603302587,4312317.418238902,-2765058.297622999,4985094.463469266,0 
-3866527.109880164,4366837.44296599,-2774722.535900698,5047523.221562212,0 
-3939224.330086143,4421960.462935359,-2829845.555870067,5110592.562329231,0 
-3960361.1452234243,4477755.6178623075,-2839896.033353919,5174377.848885765,0 
-4034398.105942367,4534086.681938052,-2896227.097429664,5238738.847482033,0 
-4055628.7912652437,4590973.617196362,-2906466.9073786074,5303735.126041902,0 
-4131046.1921240324,4648439.226231101,-2963932.516413347,5369370.8632065775,0 
-4152295.1308465246,4706510.091825155,-2974486.0243291496,5435683.377206542,0 
-4229117.387536088,4765157.6135554975,-3033133.546059491,5502654.049542008,0 
-4250115.660434636,4824268.092530894,-3043794.2443859717,5570164.948436124,0 
-4328073.563298092,4883840.468655836,-3103366.620510913,5638219.408818308,0 
-4348702.893293884,4943924.81721699,-3114034.143134823,5706882.291299285,0 
-4849208.968331231,5578965.737777934,-3485087.611329492,6435351.969111072,0 
-4936247.873919049,5645522.5310071455,-3551644.4045587042,6512009.281813858,0 
-5035800.561976599,5780439.986632872,-3630330.7114373874,6667518.36571165,0 
-5046044.771875489,5848887.805305025,-3641666.8469973216,6746506.74188277,0 
-5136494.436600614,5917987.859094259,-3710766.9007865577,6826354.501971546,0 
-5146026.584008089,5987774.966336056,-3722588.713713191,6907117.806116503,0 
-5238368.29839732,6058210.46294418,-3793024.2103213146,6988712.260191318,0 
-5247762.106885927,6129348.156018944,-3805114.540791469,7071206.970700111,0 
-5342088.507029654,6201220.196997507,-3876986.5817700312,7154628.102010092,0 
-5351629.610033504,6273744.695858909,-3889084.0844611973,7238871.379764471,0 
-5447916.917593634,6347100.647084832,-3962440.0356871206,7324109.049008621,0 
-5457513.4884499,6421263.670323011,-3974870.084918727,7410288.108369891,0 
-5555746.564188525,6496101.715844028,-4049708.130439744,7497326.230752448,0 
-5565265.770088927,6571646.2489749845,-4062190.732206447,7585264.090527524,0 
-5665589.334280971,6648001.806060387,-4138546.2892918484,7674202.758148672,0 
-5675028.534666606,6725166.754217297,-4151167.7758816117,7764153.836284028,0 
-5787141.775412432,6882064.053155172,-4242009.011249875,7947360.944918465,0 
-5892169.068609061,6961690.944078587,-4321635.90217329,8040497.7383040525,0 
-6128053.781747288,7287150.841465313,-4510515.8516226895,8422591.861467635,0 
-6773183.148170147,8229568.9472665675,-5019916.961055713,9539920.238697622,0 
-6893501.682678388,8318907.891811944,-5109255.905601089,9646342.384914627,0 
-6909150.025118138,8408935.995377878,-5124866.288480643,9753629.709388308,0 
-7031436.097826491,8499733.873184394,-5215664.16628716,9861842.031083383,0 
-7048542.290112136,8591303.950143993,-5232246.93704454,9970980.02797109,0 
-7172888.523530757,8683629.88611534,-5324572.873015887,10081038.765134716,0 
-7191649.99493997,8776852.873547016,-5342257.245724345,10192159.899438806,0 
-7318562.351052392,8871187.145071026,-5436591.517248352,10304557.723574784,0 
